index,period,frequency,rlnm_rot_rate,rhnm_rot_rate,nlnm_acc,nhnm_acc,gsn_horizontal_acc,gsn_vertical_acc,gsn_vertical_rot_rate,gsn_transverse_rot_rate
128,0.586138,1.7060828678570574,2.2258202030754135e-24,3.003931880543128e-19,1.558116763173089e-17,2.1028098370377356e-12,9.833397237879014e-18,1.9537777223202075e-17,2.6591197724142277e-25,2.791034683307547e-24
129,0.594292,1.68267451017345,2.1931338319753772e-24,2.897110996109861e-19,1.5402811480716134e-17,2.0346981958504997e-12,9.526384887499415e-18,1.9378649523848056e-17,2.574867682521436e-25,2.7592346982856614e-24
130,0.602559,1.6595885216219493,2.1608410631313785e-24,2.7933337216883398e-19,1.5226496955679398e-17,1.9683394644420514e-12,9.220088556566309e-18,1.921798085401659e-17,2.490872719181043e-25,2.727285356619228e-24
131,0.610942,1.636816588154031,2.128936547393167e-24,2.6937836805777063e-19,1.505220068632136e-17,1.904583422894512e-12,8.914605074954805e-18,1.905574070257085e-17,2.4071619169482965e-25,2.6951848214604992e-24
132,0.619441,1.6143587524881304,2.097417599885442e-24,2.5976755574969523e-19,1.4879899569860187e-17,1.8428924889705517e-12,8.76302694935676e-18,1.8922023545910095e-17,2.3650547416718454e-25,2.6671809862901835e-24
133,0.628058,1.592209636689605,2.0667556948523313e-24,2.5048927916449657e-19,1.47129581617804e-17,1.78319977223292e-12,8.611731704820754e-18,1.8787139320816737e-17,2.323049423174259e-25,2.6390632498463905e-24
134,0.636795,1.5703640889140147,2.0359878095938658e-24,2.415322757424324e-19,1.454454032238611e-17,1.7254405488774748e-12,8.45967464476389e-18,1.865086930580835e-17,2.280864747038134e-25,2.6108038963946126e-24
135,0.645654,1.5488171683285477,2.0055927587871354e-24,2.328320451500629e-19,1.4378050346057334e-17,1.6691678072110578e-12,8.306877238440548e-18,1.851320291657357e-17,2.2385074040429676e-25,2.582404764051921e-24
136,0.654636,1.5275664644168667,1.975709272214693e-24,2.245034596888523e-19,1.421346616472828e-17,1.6151021676255965e-12,8.153380005997508e-18,1.8374145768877952e-17,2.197084156242979e-25,2.5540547072664405e-24
137,0.663743,1.5066072259895773,1.9463211973888112e-24,2.1647837168470058e-19,1.4050765962943866e-17,1.5627877560300097e-12,7.99920805784308e-18,1.8233688611857425e-17,2.156502137478072e-25,2.52574235066183e-24
138,0.672977,1.4859348833615413,1.9177306993059612e-24,2.087313204761271e-19,1.389312681736759e-17,1.5121678487917696e-12,7.844388619975923e-18,1.8091822969410042e-17,2.115722189882332e-25,2.497295588742079e-24
139,0.682339,1.4655471840243632,1.8890449772018026e-24,2.0120663520366315e-19,1.3734093509769961e-17,1.4628506869998552e-12,7.688967596896367e-18,1.7948556429135522e-17,2.074755773982963e-25,2.4687199301768465e-24
140,0.691831,1.4454397099869767,1.860708406723878e-24,1.9398954293550126e-19,1.3576880641390904e-17,1.4154678189209247e-12,7.53297607532702e-18,1.7803881928789163e-17,2.0336104563251964e-25,2.440017972627879e-24
141,0.701455,1.425608200098367,1.8327172252968167e-24,1.8702319058093218e-19,1.3421467373834893e-17,1.369619718680802e-12,7.37644737974161e-18,1.7657793225625593e-17,1.9922943994051266e-25,2.411192524926341e-24
142,0.711213,1.4060485396076843,1.8050677386048053e-24,1.802990773398112e-19,1.3267833107241655e-17,1.3252566739590958e-12,7.219417118851739e-18,1.7510284913422945e-17,1.9508163759982447e-25,2.38224660617315e-24
143,0.721107,1.3867567503851717,1.7781657091551996e-24,1.7380898799261922e-19,1.3118977886096296e-17,1.2823305826560233e-12,7.082310299307473e-18,1.747377662875141e-17,1.9146974123221928e-25,2.3684215859234845e-24
144,0.731139,1.367728981766805,1.7511825792551328e-24,1.6750640895991748e-19,1.2968806188036468e-17,1.2405092300422265e-12,7.10818705884425e-18,1.8353910018012795e-17,1.9226400479445382e-25,2.478335092586233e-24
145,0.74131,1.3489633216872832,1.7245311738994562e-24,1.614622683123285e-19,1.2820353491189538e-17,1.2003281741626714e-12,7.134470530269314e-18,1.9268314128800812e-17,1.930713525522391e-25,2.5918792649859454e-24
146,0.751623,1.3304542303787936,1.6982492554450634e-24,1.5563290819332688e-19,1.2673600118311234e-17,1.161448613840346e-12,7.161170476312975e-18,2.0218179910024096e-17,1.938589872979288e-25,2.7092151131582333e-24
147,0.762079,1.3121999162816453,1.67251475442969e-24,1.5002718400274964e-19,1.2528526617401247e-17,1.1238283926249333e-12,7.188291553136118e-18,2.1204546801083366e-17,1.94479006672526e-25,2.8307332912194577e-24
148,0.772681,1.2941951465093617,1.6474749685694073e-24,1.4458353030178518e-19,1.2387965865303691e-17,1.0871763591157464e-12,7.215843667640713e-18,2.2228671820403228e-17,1.951083220274765e-25,2.956189967493158e-24
149,0.78343,1.2764382267720153,1.6223628629538033e-24,1.39363163606552e-19,1.2246161992650515e-17,1.0519618738232235e-12,7.243831603373004e-18,2.329165278424977e-17,1.9574701786196554e-25,3.0856616560077686e-24
150,0.794328,1.258925783807193,1.5975603837645072e-24,1.343251339677033e-19,1.2105981335504879e-17,1.0178880130154217e-12,7.27226280569674e-18,2.4394713000941253e-17,1.9639523867865395e-25,3.219237332648951e-24
151,0.805379,1.2416514460893568,1.6108169316842712e-24,1.3432170193551815e-19,1.2254624264094211e-17,1.0218802368884387e-12,7.301150024966726e-18,2.5539318218948524e-17,1.970532488744571e-25,3.357032033311029e-24
152,0.816583,1.2246152565017887,1.6699937040371894e-24,1.3993128871400454e-19,1.275557380588926e-17,1.0688087485777345e-12,7.330495639456165e-18,2.6726558329056344e-17,1.9772107555790442e-25,3.4991122170842375e-24
153,0.827942,1.2078140739327152,1.7308644001288143e-24,1.4576828545503914e-19,1.327394457729732e-17,1.117892390711742e-12,7.360307314686529e-18,2.7957757531223884e-17,1.9839886550244455e-25,3.645569479097634e-24
154,0.83946,1.1912419888976247,1.7942804968962697e-24,1.5184144796592524e-19,1.3816562311673272e-17,1.1692301348339215e-12,7.390598057412667e-18,2.92344990743139e-17,1.9908688579045488e-25,3.796522632931323e-24
155,0.851138,1.1748976076734914,1.8595043708860413e-24,1.5816019928790649e-19,1.4378050346057334e-17,1.2229254976262402e-12,7.529983987165396e-18,3.0487349784198964e-17,2.0268853792535416e-25,3.942910117573428e-24
156,0.862978,1.1587780916778874,1.9270269779721817e-24,1.64735726199339e-19,1.496235656094436e-17,1.2790867496387463e-12,7.979241676845564e-18,3.158557957304906e-17,2.1441334096988475e-25,4.067959729754695e-24
157,0.874984,1.1428780411984676,1.997362346085323e-24,1.7157612626330363e-19,1.557399389080853e-17,1.3378271336046984e-12,8.448089536025874e-18,3.271904944441779e-17,2.266177627015604e-25,4.196213111304312e-24
158,0.887156,1.127197471470632,2.069686363694457e-24,1.7869176490103225e-19,1.6206901774839362e-17,1.3992650927815908e-12,8.937082722361647e-18,3.3888588184417875e-17,2.39313228507973e-25,4.327708640712236e-24
159,0.899498,1.1117312100749528,2.1450151923432167e-24,1.8613599813250758e-19,1.6869414132873155e-17,1.463861537550617e-12,9.446951607315618e-18,3.5095430592304584e-17,2.5251554334884407e-25,4.462527934246565e-24
160,0.912011,1.0964780030065426,2.222462077582845e-24,1.9383596434389471e-19,1.7554966296212294e-17,1.5310874616820259e-12,9.978323683339513e-18,3.6340549551470806e-17,2.6623765767967765e-25,4.6007204966317885e-24
161,0.924698,1.0814341547186217,2.3025877884014583e-24,2.0184416403926474e-19,1.8268378453085126e-17,1.6014006483443522e-12,1.0531927652710677e-17,3.76251412594684e-17,2.804949505021641e-25,4.74235800530512e-24
162,0.937562,1.0665961291093282,2.3860282952813837e-24,2.101723545072553e-19,1.9015160697745805e-17,1.6749428760264382e-12,1.1108514691190825e-17,3.895043546415982e-17,2.9530317254826305e-25,4.887512790887652e-24
163,0.950605,1.0519616454784058,2.472241774212558e-24,2.188723699870331e-19,1.97879133523373e-17,1.7518624342085683e-12,1.170881230680704e-17,4.0317590470416694e-17,3.107003829583216e-25,5.037157259675636e-24
164,0.963828,1.037529517714779,2.5716952532193736e-24,2.2878076257423545e-19,2.0596811765973672e-17,1.832314422371211e-12,1.233351869726963e-17,4.1727684716397935e-17,3.271870516482961e-25,5.210072798270402e-24
165,0.977237,1.0232932236499437,2.674510667194169e-24,2.391356552100339e-19,2.143384076726759e-17,1.9164610627353893e-12,1.2983591476328353e-17,4.318236446739277e-17,3.4433601774600567e-25,5.388287412262577e-24
166,0.990832,1.009252829944935,2.781412727243072e-24,2.4995707711102837e-19,2.230488559377618e-17,2.0044720273651596e-12,1.3659725379082544e-17,4.4682666882479936e-17,3.6216494324045366e-25,5.57191552638005e-24
167,1.00462,0.9954012462423603,2.8932280893131844e-24,2.6126586561182377e-19,2.3216673827931325e-17,2.0965247802919602e-12,1.4427780008280507e-17,4.649921323354371e-17,3.8241864002282513e-25,5.794664251017704e-24
168,1.01859,0.9817492808686517,3.0088204315655775e-24,2.730840087828328e-19,2.4160170788934954e-17,2.1928049353504453e-12,1.5361678631914546e-17,4.8930232151047405e-17,4.070536806003483e-25,6.093594432897977e-24
169,1.03276,0.9682791742515203,3.1297227182188647e-24,2.8543410431940397e-19,2.514780012995615e-17,2.293506630447591e-12,1.6338864087365443e-17,5.145933003312855e-17,4.3281922969426275e-25,6.404275262119543e-24
170,1.04713,0.9549912618299543,3.254703683679655e-24,2.9833997943363455e-19,2.6169775679700708e-17,2.3988329190194852e-12,1.7360612143195332e-17,5.408920519723462e-17,4.5974774447397935e-25,6.727009721344222e-24
171,1.0617,0.941885655081473,3.3846444436828494e-24,3.1182652349310207e-19,2.7233283054053334e-17,2.508996179465399e-12,1.8428216574579755e-17,5.682259404574515e-17,4.878720906168356e-25,7.062104000859803e-24
172,1.07647,0.928962256263528,3.520551151475785e-24,3.2591973514812414e-19,2.834653633489671e-17,2.6242185433844444e-12,1.9542989163307654e-17,5.966227106597194e-17,5.1722554028688315e-25,7.409867456800636e-24
173,1.09144,0.9162207725573555,3.661038342252909e-24,3.4064677154063264e-19,2.949850457484236e-17,2.744732343478543e-12,2.0706259697781465e-17,6.261104883015895e-17,5.478417700899402e-25,7.770612568996849e-24
174,1.10662,0.9036525636623232,3.807971665721046e-24,3.560358319918829e-19,3.070435650730074e-17,2.8707805820246924e-12,2.192018704333072e-17,6.567381970395513e-17,5.79776190553562e-25,8.144904276136511e-24
175,1.12202,0.8912497103438441,3.9598501508000834e-24,3.722020421262214e-19,3.195214364808221e-17,3.003308878676552e-12,2.318704041581432e-17,6.885570945016887e-17,6.130869989972603e-25,8.533333301600347e-24
176,1.13763,0.8790204196443484,4.117746593858231e-24,3.8900897085882094e-19,3.325063931774393e-17,3.1412319059861843e-12,2.4507487357981053e-17,7.215780370453632e-17,6.477901867022397e-25,8.935995112313096e-24
177,1.15345,0.8669643244180502,4.282883960995293e-24,4.0657091573537346e-19,3.4609872548535346e-17,3.2854888677097282e-12,2.5883003556818743e-17,7.558322362246476e-17,6.839229271334737e-25,9.353232252416198e-24
178,1.1695,0.8550662676357418,4.45357142438922e-24,4.2492122196583856e-19,3.6016375039472736e-17,3.436370641490621e-12,2.731689538653715e-17,7.913961486329665e-17,7.215703636305347e-25,9.785935616953917e-24
179,1.18577,0.8433338674447827,4.632081237210484e-24,4.440952902836395e-19,3.7488667146054086e-17,3.5941814631471476e-12,2.8793156112575747e-17,8.28797606349004e-17,7.603079165319964e-25,1.024058237882236e-23
180,1.20226,0.8317668391196579,4.81658856257994e-24,4.641299029826074e-19,3.901216029526764e-17,3.759239540129182e-12,3.0304592867591333e-17,8.683364692886463e-17,7.999440696209165e-25,1.0720809805946812e-23
181,1.21899,0.8203512744157048,5.008390311483383e-24,4.85063020442491e-19,4.059756632515678e-17,3.931877693146968e-12,3.187753724237552e-17,9.093922810555371e-17,8.411718227288545e-25,1.1218878130027258e-23
182,1.23595,0.809094219021805,5.208974448288154e-24,5.069349417516495e-19,4.225713024244222e-17,4.112444027266094e-12,3.3512725673152e-17,9.519804543192015e-17,8.8400849698218e-25,1.1734923392497454e-23
183,1.25314,0.7979954354661092,5.556505346358484e-24,5.297875358329873e-19,4.511282252715853e-17,4.301302633821358e-12,3.5211822008043637e-17,9.961406373976261e-17,9.284956387609905e-25,1.2269373688805826e-23
184,1.27057,0.7870483326381074,5.969617391713236e-24,5.536642689422354e-19,4.850650679999719e-17,4.498834324565389e-12,3.697753807577723e-17,1.041939587323782e-16,9.747021083056636e-25,1.2822982094441241e-23
185,1.28825,0.7762468464971861,6.413370214912268e-24,5.786105000120067e-19,5.215548640348776e-17,4.705437399531797e-12,3.881270873349935e-17,1.0894469928104267e-16,1.0226998179612622e-24,1.3396532898500378e-23
186,1.30617,0.7655971274795776,6.890034348652745e-24,6.046741280043953e-19,5.607896633745088e-17,4.921528450161718e-12,4.071814324206868e-17,1.138680001886369e-16,1.0725075708574079e-24,1.3990172853599148e-23
187,1.32434,0.7550931029795973,7.402041726209445e-24,6.319046175764943e-19,6.029759632855561e-17,5.147543199312632e-12,4.269677793255214e-17,1.189710721315753e-16,1.1241996657067826e-24,1.460470887315864e-23
188,1.34276,0.7447347254907802,7.950175992654996e-24,6.603538933459669e-19,6.481865274740768e-17,5.383937379843661e-12,4.475055036393721e-17,1.242585321751895e-16,1.1778241446246411e-24,1.5240631477352768e-23
189,1.36144,0.7345163944059232,8.540766161605086e-24,6.900758538236663e-19,6.969473963563195e-17,5.631187653548671e-12,4.6882579369636585e-17,1.2973802588601038e-16,1.2334597374884379e-24,1.5898791603981792e-23
190,1.38038,0.7244381981773135,9.175121032417628e-24,7.211270754596089e-19,7.493763796367694e-17,5.889792572290243e-12,4.9094936570231495e-17,1.354144897886174e-16,1.291157667857147e-24,1.6579710371387358e-23
191,1.39959,0.7144949592380626,9.856471212567633e-24,7.535662818627066e-19,8.057494170914548e-17,6.160273583272379e-12,5.210839206286743e-17,1.4292453605125558e-16,1.3698623856669606e-24,1.74834948096387e-23
192,1.41906,0.7046918382591293,1.058829443539578e-23,7.876368189213896e-19,8.663632065076607e-17,6.444659847416891e-12,5.586753026297622e-17,1.5212994538103476e-16,1.4680915007055664e-24,1.8592625379697848e-23
193,1.4388,0.6950236308034473,1.1374315251283455e-23,8.230481840121616e-19,9.315367652385756e-17,6.740622411390086e-12,5.981244656012408e-17,1.6175628343335643e-16,1.571112204461161e-24,1.9750878658833688e-23
194,1.45881,0.6854902283367951,1.2218537323662011e-23,8.600411273503974e-19,1.0016131092283093e-16,7.050176668539843e-12,6.39486627658951e-17,1.7181566706515417e-16,1.6790618284266305e-24,2.0959551362530602e-23
195,1.47911,0.6760822386435086,1.3125247083863592e-23,8.986849893764838e-19,1.0769610583443415e-16,7.373946799576532e-12,6.828611961002871e-17,1.8233089237631675e-16,1.792192540057942e-24,2.222121213128701e-23
196,1.49969,0.6668044729244044,1.409581774650988e-23,9.390533705568684e-19,1.1577105741152687e-16,7.712585649892137e-12,7.282867335870204e-17,1.9330993014612753e-16,1.910597278263536e-24,2.3536638645740365e-23
197,1.52055,0.6576567689322942,1.514825279717311e-23,9.81663275442087e-19,1.2448012048446695e-16,8.06677604594844e-12,7.758229400836388e-17,2.0476588071163364e-16,2.0342270695468438e-24,2.4918399124161176e-23
198,1.5417,0.6486346241162353,1.627926109476404e-23,1.026206328686322e-18,1.338443367649907e-16,8.437232172118291e-12,8.255542064266601e-17,2.1671775374961337e-16,2.163459086782117e-24,2.6359015124826295e-23
199,1.56315,0.6397338707097847,1.7494585703792876e-23,1.0727626939997083e-18,1.4391299120163993e-16,8.824701010756519e-12,8.775686966594367e-17,2.2918538691524855e-16,2.2985144813913428e-24,2.786060771836739e-23
200,1.58489,0.6309586154244143,1.8800507600997195e-23,1.1214232995195039e-18,1.5473907628208736e-16,9.229963848404525e-12,9.319077085524843e-17,2.4217735116986125e-16,2.4394892920420533e-24,2.942409403529189e-23
201,1.60694,0.6223007704083537,2.020376062788546e-23,1.1722823179849165e-18,1.6637957093870065e-16,9.653837851164907e-12,9.886888223359527e-17,2.557204304137733e-16,2.586676820038992e-24,3.105257655486574e-23
202,1.6293,0.6137605106487448,2.1711587684072262e-23,1.225438675798581e-18,1.7889574043521923e-16,1.009717771242344e-11,1.0479828555697552e-16,2.6983016458761454e-16,2.7402482350918887e-24,3.274779636451473e-23
203,1.65196,0.6053415336933098,2.33317756016895e-23,1.2809960508122369e-18,1.9235345881290005e-16,1.0560877376240353e-11,1.1090691514536185e-16,2.8723716634282085e-16,2.8983064030865984e-24,3.484082454734839e-23
204,1.67494,0.5970363117484805,2.507267238297009e-23,1.3390618154273801e-18,2.0682355559317647e-16,1.1045871839886313e-11,1.1722882871103224e-16,3.07226079984432e-16,3.0617278207050934e-24,3.724420474670519e-23
205,1.69824,0.5888449218013944,2.6937053630863943e-23,1.3997487584217136e-18,2.223309890651401e-16,1.1553139039157052e-11,1.2381767426204218e-16,3.281797709598971e-16,3.2318993424118908e-24,3.976142114998343e-23
206,1.72187,0.5807639368825753,2.894650146006118e-23,1.4631743575091418e-18,2.390561935344626e-16,1.2083701820269269e-11,1.3068381856040136e-16,3.5013615896353174e-16,3.4090743065257835e-24,4.239679669791522e-23
207,1.74582,0.5727967373497841,3.1105608946871864e-23,1.5294620583786039e-18,2.570395782768865e-16,1.2638630002312508e-11,1.3783199945044343e-16,3.731152803038912e-16,3.593359981002632e-24,4.5152493942910247e-23
208,1.77011,0.5649366423555598,3.342548814399422e-23,1.5987396958477338e-18,2.763757919170362e-16,1.3219042534417247e-11,1.4527605571392865e-16,3.9716651941321305e-16,3.785097439963218e-24,4.8034180901860266e-23
209,1.79473,0.5571868749059747,3.591809904622066e-23,1.6715267983598698e-18,2.971666031738019e-16,1.3829293697959459e-11,1.5302102149991869e-16,4.2231104951400327e-16,3.984399913995087e-24,5.104412791596841e-23
210,1.8197,0.5495411331538166,3.85962625729255e-23,1.747210585751362e-18,3.195214364808209e-16,1.446438590106876e-11,1.6108152317013208e-16,4.486012769634195e-16,4.191626576336703e-24,5.418832885495337e-23
211,1.84501,0.5420024823713693,4.147377763483277e-23,1.8263062057250562e-18,3.4355794789987564e-16,1.5128643881929286e-11,1.6946290674016364e-16,4.760595716081814e-16,4.406896859710798e-24,5.746916621927642e-23
212,1.87068,0.5345649710265786,4.456543604670222e-23,1.9089658541504023e-18,3.694026443582841e-16,1.5823407040690474e-11,1.781806154835353e-16,5.047414742759354e-16,4.630588565372529e-24,6.089296932629807e-23
213,1.89671,0.5272287276389116,4.7876120565314e-23,1.9953493872261966e-18,3.971001032638911e-16,1.6550076287699895e-11,1.872438483182325e-16,5.3468228098864035e-16,4.862917883592223e-24,6.446362803320116e-23
214,1.92309,0.5199964640240446,5.1444160092096375e-23,2.085624313593326e-18,4.269725940480334e-16,1.7310116868278004e-11,1.9665832059556452e-16,5.659057787250642e-16,5.1040108279814715e-24,6.818364429848998e-23
